MS	2011	0.0
NV	2011	0.0
RI	2011	0.0
SC	2011	0.0
AK	2010	0
AL	2010	0.0
AR	2010	0.0
HI	2010	0.0
MS	2010	0
NH	2010	0
TN	2010	0.0
AL	2009	0.0
AR	2009	0.0
DC	2009	0
HI	2009	0.0
ID	2009	0.0
KY	2009	0
LA	2009	0.0
NV	2009	0.0
OR	2009	0
SC	2009	0.0
TN	2009	0.0
UT	2009	0.0
VA	2009	0.0
WI	2009	0.0
AL	2008	0.0
AR	2008	0.0
CO	2008	0.0
DE	2008	0
GA	2008	0.0
IN	2008	0.0
KY	2008	0
LA	2008	0.0
MD	2008	0.0
MI	2008	0.0
NE	2008	0
OH	2008	0.0
RI	2008	0
TN	2008	0.0
WA	2008	0.0
KY	2007	0
OH	2007	0
WA	2007	0
KY	2006	0
KY	2005	0
CA	2004	0.0
KY	2004	0
TX	2004	0
CA	2003	0.0
KY	2003	0
TX	2003	0
WA	2003	0
CA	2002	0.0
KY	2002	0
WA	2002	0
CA	2001	0
KY	2001	0
TX	2001	0
WA	2001	0
KY	2000	0
WA	2000	0
KY	1999	0
