ID	2019	1
KY	2019	1
OR	2019	1
Unknown	2019	0.666666666667
GA	2019	0.333333333333
CA	2019	0.323529411765
MO	2019	0.25
PA	2019	0.25
WA	2019	0.25
NY	2019	0.230769230769
OH	2019	0.222222222222
FL	2019	0.166666666667
NJ	2019	0.166666666667
TX	2019	0.166666666667
WI	2019	0.166666666667
AR	2019	0
AZ	2019	0.0
CO	2019	0.0
CT	2019	0
IA	2019	0.0
IL	2019	0.0
IN	2019	0.0
MA	2019	0.0
MI	2019	0.0
MN	2019	0.0
MS	2019	0
NC	2019	0
NE	2019	0.0
NV	2019	0
OK	2019	0
RI	2019	0
SC	2019	0
TN	2019	0
UT	2019	0.0
VA	2019	0.0
SC	2018	0.333333333333
ID	2018	0.25
KY	2018	0.25
OR	2018	0.25
NJ	2018	0.241379310345
MO	2018	0.214285714286
IL	2018	0.2
MN	2018	0.2
IN	2018	0.1875
WI	2018	0.1875
CA	2018	0.183333333333
KS	2018	0.166666666667
MA	2018	0.162790697674
Unknown	2018	0.162162162162
AZ	2018	0.153846153846
LA	2018	0.125
NC	2018	0.125
CT	2018	0.115384615385
NY	2018	0.106666666667
PA	2018	0.105263157895
WA	2018	0.105263157895
TX	2018	0.0967741935484
CO	2018	0.0952380952381
OH	2018	0.0810810810811
FL	2018	0.0540540540541
GA	2018	0.030303030303
AK	2018	0
AL	2018	0.0
AR	2018	0.0
DC	2018	0.0
DE	2018	0.0
HI	2018	0.0
IA	2018	0.0
MD	2018	0.0
MI	2018	0.0
MS	2018	0
ND	2018	0
NE	2018	0.0
NH	2018	0
NV	2018	0.0
OK	2018	0.0
PR	2018	0
RI	2018	0.0
TN	2018	0.0
UT	2018	0.0
VA	2018	0.0
OR	2017	0.4
RI	2017	0.25
MO	2017	0.222222222222
MN	2017	0.214285714286
ID	2017	0.2
NC	2017	0.2
NE	2017	0.2
SC	2017	0.2
WI	2017	0.1875
AL	2017	0.166666666667
KS	2017	0.166666666667
KY	2017	0.166666666667
CA	2017	0.165354330709
IL	2017	0.142857142857
MA	2017	0.133333333333
NV	2017	0.125
GA	2017	0.121212121212
NY	2017	0.111111111111
Unknown	2017	0.111111111111
CT	2017	0.107142857143
WA	2017	0.1
PA	2017	0.0975609756098
NJ	2017	0.0882352941176
TX	2017	0.0879120879121
AZ	2017	0.0769230769231
FL	2017	0.0769230769231
TN	2017	0.0714285714286
CO	2017	0.047619047619
VA	2017	0.0454545454545
MI	2017	0.0434782608696
OH	2017	0.025
AK	2017	0
AR	2017	0.0
DC	2017	0.0
DE	2017	0.0
HI	2017	0.0
IA	2017	0.0
IN	2017	0.0
LA	2017	0.0
MD	2017	0.0
MS	2017	0
ND	2017	0
NH	2017	0
OK	2017	0.0
PR	2017	0
UT	2017	0.0
MS	2016	1
RI	2016	0.333333333333
OR	2016	0.285714285714
MO	2016	0.210526315789
AL	2016	0.2
IA	2016	0.2
NC	2016	0.176470588235
NY	2016	0.168674698795
KS	2016	0.166666666667
WA	2016	0.166666666667
WI	2016	0.157894736842
MA	2016	0.148936170213
CA	2016	0.143939393939
GA	2016	0.142857142857
KY	2016	0.142857142857
NJ	2016	0.142857142857
IL	2016	0.136363636364
OH	2016	0.136363636364
MN	2016	0.129032258065
Unknown	2016	0.128205128205
FL	2016	0.114285714286
NV	2016	0.0909090909091
AZ	2016	0.0769230769231
CT	2016	0.0714285714286
TN	2016	0.0666666666667
TX	2016	0.0625
IN	2016	0.0588235294118
CO	2016	0.05
PA	2016	0.047619047619
VA	2016	0.0454545454545
AK	2016	0
AR	2016	0.0
DC	2016	0.0
DE	2016	0.0
HI	2016	0.0
ID	2016	0.0
LA	2016	0.0
MD	2016	0.0
MI	2016	0.0
NE	2016	0.0
NH	2016	0
OK	2016	0.0
SC	2016	0.0
UT	2016	0.0
MS	2015	1
OR	2015	0.375
AL	2015	0.333333333333
DE	2015	0.333333333333
RI	2015	0.333333333333
MO	2015	0.263157894737
IA	2015	0.25
MN	2015	0.205882352941
ID	2015	0.2
NV	2015	0.2
CA	2015	0.185185185185
GA	2015	0.181818181818
NC	2015	0.176470588235
IL	2015	0.170212765957
NY	2015	0.16049382716
Unknown	2015	0.157894736842
MA	2015	0.152173913043
PA	2015	0.15
WI	2015	0.15
KY	2015	0.142857142857
NE	2015	0.142857142857
AZ	2015	0.133333333333
MI	2015	0.125
WA	2015	0.117647058824
NJ	2015	0.114285714286
FL	2015	0.105263157895
SC	2015	0.1
VA	2015	0.0869565217391
CT	2015	0.0714285714286
OH	2015	0.0714285714286
OK	2015	0.0714285714286
TN	2015	0.0714285714286
TX	2015	0.0631578947368
IN	2015	0.0555555555556
CO	2015	0.05
AK	2015	0
AR	2015	0.0
DC	2015	0.0
HI	2015	0.0
KS	2015	0.0
LA	2015	0.0
MD	2015	0.0
NH	2015	0
UT	2015	0.0
IA	2014	0.5
MS	2014	0.5
OR	2014	0.5
ID	2014	0.333333333333
MO	2014	0.315789473684
DE	2014	0.285714285714
NJ	2014	0.263157894737
MN	2014	0.242424242424
MA	2014	0.222222222222
CA	2014	0.220472440945
KS	2014	0.2
WI	2014	0.2
NY	2014	0.192307692308
NV	2014	0.181818181818
IN	2014	0.176470588235
IL	2014	0.173913043478
AL	2014	0.166666666667
NE	2014	0.166666666667
TX	2014	0.150537634409
CO	2014	0.142857142857
CT	2014	0.142857142857
VA	2014	0.136363636364
FL	2014	0.135135135135
PA	2014	0.131578947368
NC	2014	0.125
OH	2014	0.119047619048
KY	2014	0.111111111111
UT	2014	0.111111111111
SC	2014	0.1
Unknown	2014	0.0833333333333
AZ	2014	0.0714285714286
MD	2014	0.0714285714286
OK	2014	0.0714285714286
WA	2014	0.0625
MI	2014	0.0454545454545
GA	2014	0.030303030303
AK	2014	0
AR	2014	0.0
DC	2014	0.0
HI	2014	0.0
LA	2014	0.0
NH	2014	0
RI	2014	0.0
TN	2014	0.0
AK	2013	1
ME	2013	1
MO	2013	0.352941176471
NE	2013	0.333333333333
OR	2013	0.333333333333
NJ	2013	0.257142857143
DC	2013	0.25
IA	2013	0.25
IN	2013	0.235294117647
MN	2013	0.233333333333
CT	2013	0.222222222222
FL	2013	0.222222222222
IL	2013	0.222222222222
NC	2013	0.222222222222
AR	2013	0.2
KS	2013	0.2
NY	2013	0.181818181818
AL	2013	0.166666666667
MA	2013	0.166666666667
Unknown	2013	0.166666666667
CA	2013	0.154471544715
LA	2013	0.142857142857
MD	2013	0.142857142857
OK	2013	0.142857142857
UT	2013	0.142857142857
WI	2013	0.142857142857
CO	2013	0.136363636364
WA	2013	0.133333333333
MI	2013	0.12
TX	2013	0.116279069767
PA	2013	0.114285714286
KY	2013	0.111111111111
NV	2013	0.1
GA	2013	0.0857142857143
OH	2013	0.0731707317073
TN	2013	0.0714285714286
AZ	2013	0.0666666666667
VA	2013	0.0555555555556
DE	2013	0.0
HI	2013	0.0
ID	2013	0.0
MS	2013	0.0
NH	2013	0
RI	2013	0.0
SC	2013	0.0
ME	2012	1
MS	2012	0.5
OR	2012	0.5
DC	2012	0.4
MO	2012	0.4
IN	2012	0.375
IA	2012	0.333333333333
GA	2012	0.264705882353
NC	2012	0.25
Unknown	2012	0.25
IL	2012	0.214285714286
MA	2012	0.210526315789
AR	2012	0.2
CA	2012	0.2
NY	2012	0.197368421053
FL	2012	0.194444444444
NJ	2012	0.193548387097
WI	2012	0.190476190476
MD	2012	0.1875
TX	2012	0.185185185185
MN	2012	0.181818181818
VA	2012	0.176470588235
MI	2012	0.173913043478
AL	2012	0.166666666667
KY	2012	0.166666666667
LA	2012	0.166666666667
NE	2012	0.166666666667
CT	2012	0.153846153846
OK	2012	0.153846153846
AZ	2012	0.142857142857
CO	2012	0.142857142857
PA	2012	0.142857142857
